"Country","Year","Gender","BMI_Index","Bloodpressure","Cholesterol","Sugar","Food","Income","Life_expectancy","Region","Period"
"United Kingdom","1981","male",24.78911,136.3343,6.201839,120.55,3099.19,20149,73.8,"Western Europe","1980 - 1989"
"United Kingdom","1981","female",24.29483,130.9925,6.162872,120.55,3099.19,20149,73.8,"Western Europe","1980 - 1989"
"United Kingdom","1982","female",24.38471,130.9512,6.132614,128.77,3118.93,20607,74.1,"Western Europe","1980 - 1989"
"United Kingdom","1982","male",24.86057,136.1603,6.163856,128.77,3118.93,20607,74.1,"Western Europe","1980 - 1989"
"United Kingdom","1983","female",24.47631,130.9255,6.101321,120.55,3130.81,21357,74.3,"Western Europe","1980 - 1989"
"United Kingdom","1983","male",24.93208,135.9978,6.126173,120.55,3130.81,21357,74.3,"Western Europe","1980 - 1989"
"United Kingdom","1984","male",25.00774,135.8535,6.087735,117.81,3128.47,21904,74.6,"Western Europe","1980 - 1989"
"United Kingdom","1984","female",24.57154,130.9341,6.06851,117.81,3128.47,21904,74.6,"Western Europe","1980 - 1989"
"United Kingdom","1985","female",24.673,130.9614,6.03578,109.59,3193.51,22648,74.7,"Western Europe","1980 - 1989"
"United Kingdom","1985","male",25.08727,135.7611,6.051188,109.59,3193.51,22648,74.7,"Western Europe","1980 - 1989"
"United Kingdom","1986","female",24.77877,131.0599,6.002052,112.33,3211.44,23516,74.9,"Western Europe","1980 - 1989"
"United Kingdom","1986","male",25.17483,135.7898,6.014337,112.33,3211.44,23516,74.9,"Western Europe","1980 - 1989"
"United Kingdom","1987","male",25.26661,135.9311,5.980046,112.33,3226.72,24551,75.1,"Western Europe","1980 - 1989"
"United Kingdom","1987","female",24.89084,131.1781,5.967797,112.33,3226.72,24551,75.1,"Western Europe","1980 - 1989"
"United Kingdom","1988","male",25.36885,136.1422,5.945022,112.33,3247.21,25750,75.3,"Western Europe","1980 - 1989"
"United Kingdom","1988","female",25.00301,131.3436,5.930492,112.33,3247.21,25750,75.3,"Western Europe","1980 - 1989"
"United Kingdom","1989","female",25.11882,131.4704,5.892653,115.07,3217.65,26279,75.5,"Western Europe","1980 - 1989"
"United Kingdom","1989","male",25.47263,136.3664,5.911111,115.07,3217.65,26279,75.5,"Western Europe","1980 - 1989"
"United Kingdom","1990","male",25.58043,136.5421,5.874876,115.07,3242,26424,75.7,"Western Europe","1990 - 1999"
"United Kingdom","1990","female",25.23089,131.5776,5.852008,115.07,3242,26424,75.7,"Western Europe","1990 - 1999"
"United Kingdom","1991","female",25.33861,131.6088,5.810082,112.33,3207.87,26017,76,"Western Europe","1990 - 1999"
"United Kingdom","1991","male",25.68395,136.652,5.837835,112.33,3207.87,26017,76,"Western Europe","1990 - 1999"
"United Kingdom","1992","female",25.45103,131.5905,5.768741,109.59,3268.76,26062,76.3,"Western Europe","1990 - 1999"
"United Kingdom","1992","male",25.79325,136.6936,5.800702,109.59,3268.76,26062,76.3,"Western Europe","1990 - 1999"
"United Kingdom","1993","female",25.55032,131.5307,5.727289,98.63,3216.36,26688,76.5,"Western Europe","1990 - 1999"
"United Kingdom","1993","male",25.90392,136.6654,5.762624,98.63,3216.36,26688,76.5,"Western Europe","1990 - 1999"
"United Kingdom","1994","female",25.64891,131.376,5.690119,106.85,3233.23,27691,76.7,"Western Europe","1990 - 1999"
"United Kingdom","1994","male",26.01879,136.5864,5.728896,106.85,3233.23,27691,76.7,"Western Europe","1990 - 1999"
"United Kingdom","1995","male",26.12699,136.4298,5.69614,104.11,3183.8,28317,76.8,"Western Europe","1990 - 1999"
"United Kingdom","1995","female",25.74528,131.1159,5.653957,104.11,3183.8,28317,76.8,"Western Europe","1990 - 1999"
"United Kingdom","1996","male",26.23783,136.2077,5.666075,106.85,3267.53,28998,76.9,"Western Europe","1990 - 1999"
"United Kingdom","1996","female",25.84873,130.7655,5.620436,106.85,3267.53,28998,76.9,"Western Europe","1990 - 1999"
"United Kingdom","1997","male",26.34611,135.9078,5.634589,106.85,3328.47,29662,77.2,"Western Europe","1990 - 1999"
"United Kingdom","1997","female",25.94952,130.367,5.586248,106.85,3328.47,29662,77.2,"Western Europe","1990 - 1999"
"United Kingdom","1998","female",26.04969,129.8952,5.555336,101.37,3355.13,30614,77.4,"Western Europe","1990 - 1999"
"United Kingdom","1998","male",26.44777,135.5478,5.606657,101.37,3355.13,30614,77.4,"Western Europe","1990 - 1999"
"United Kingdom","1999","female",26.14993,129.4008,5.526926,109.59,3407.93,31474,77.6,"Western Europe","1990 - 1999"
"United Kingdom","1999","male",26.55022,135.1699,5.580431,109.59,3407.93,31474,77.6,"Western Europe","1990 - 1999"
"United Kingdom","2000","female",26.24386,128.8871,5.499918,101.37,3370.08,32543,77.8,"Western Europe","2000 - 2004"
"United Kingdom","2000","male",26.64648,134.7778,5.555344,101.37,3370.08,32543,77.8,"Western Europe","2000 - 2004"
"United Kingdom","2001","female",26.34053,128.3659,5.474924,112.33,3415.54,33282,78,"Western Europe","2000 - 2004"
"United Kingdom","2001","male",26.74677,134.3591,5.531255,112.33,3415.54,33282,78,"Western Europe","2000 - 2004"
"United Kingdom","2002","female",26.431,127.7889,5.45187,112.33,3434.04,33954,78.2,"Western Europe","2000 - 2004"
"United Kingdom","2002","male",26.83783,133.91,5.509975,112.33,3434.04,33954,78.2,"Western Europe","2000 - 2004"
"United Kingdom","2003","male",26.92578,133.4674,5.492878,112.33,3417.62,35250,78.5,"Western Europe","2000 - 2004"
"United Kingdom","2003","female",26.51409,127.1716,5.433029,112.33,3417.62,35250,78.5,"Western Europe","2000 - 2004"
"United Kingdom","2004","male",27.0162,133.0093,5.475717,112.33,3451.13,35910,78.8,"Western Europe","2000 - 2004"
"United Kingdom","2004","female",26.59989,126.5565,5.415367,112.33,3451.13,35910,78.8,"Western Europe","2000 - 2004"
